1890 | w most | f 1 | p 0.000531812 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1891 | w most | f 1 | p 5 | 0.000531812 1 0.0004411764 1 0.0004527618 0 0.00016728 
1891 | w most | f 1 | p 0.000531812 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1892 | w most | f 5 | p 5 | 0.000531812 1 0.0004411764 1 0.0004527618 0 0.00016728 
1892 | w most | f 5 | p 0.000531812 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1893 | w mostly | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1893 | w mostly | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1894 | w mouse | f 1 | p 0 | 4.83465e-05 0 0.0001470588 1 0.0004527618 0 0.00016728 
1894 | w mouse | f 1 | p 4.83465e-05 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1895 | w move | f 3 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1895 | w move | f 3 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1896 | w movie | f 1 | p 0 | 4.83465e-05 1 0.0004411764 1 0.0004527618 0 0.00016728 
1896 | w movie | f 1 | p 4.83465e-05 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1897 | w movielens | f 1 | p 0 | 4.83465e-05 0 0.0001470588 1 0.0004527618 0 0.00016728 
1897 | w movielens | f 1 | p 4.83465e-05 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1898 | w mph | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1898 | w mph | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1899 | w much | f 5 | p 5 | 0.000531812 0 0.0001470588 0 0.0001509206 0 0.00016728 
1899 | w much | f 5 | p 0.000531812 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1900 | w muchcast | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1900 | w muchcast | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1901 | w multi | f 2 | p 2 | 0.0002417327 0 0.0001470588 1 0.0004527618 0 0.00016728 
1901 | w multi | f 2 | p 0.0002417327 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1902 | w multichannel | f 1 | p 0 | 4.83465e-05 0 0.0001470588 1 0.0004527618 0 0.00016728 
1902 | w multichannel | f 1 | p 4.83465e-05 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1903 | w multiplayer | f 1 | p 0 | 4.83465e-05 0 0.0001470588 1 0.0004527618 0 0.00016728 
1903 | w multiplayer | f 1 | p 4.83465e-05 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1904 | w multiple | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1904 | w multiple | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1905 | w music discovery | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1905 | w music discovery | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1906 | w music | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1906 | w music | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1907 | w musk | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1907 | w musk | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1908 | w must | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1908 | w must | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1909 | w mutual | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1909 | w mutual | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1910 | w mx | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1910 | w mx | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1911 | w mxnet | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1911 | w mxnet | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1912 | w my | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1912 | w my | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1913 | w my | f 8 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1913 | w my | f 8 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1914 | w mysql | f 3 | p 3 | 0.0003384258 0 0.0001470588 0 0.0001509206 0 0.00016728 
1914 | w mysql | f 3 | p 0.0003384258 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1915 | w mysterious | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1915 | w mysterious | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1916 | w myth | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1916 | w myth | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1917 | w n | f 1 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 1 0.00050184 
1917 | w n | f 1 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 1 0.00050184 0.00050184 
1918 | w n26 | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1918 | w n26 | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1919 | w name | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1919 | w name | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1920 | w name | f 2 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1920 | w name | f 2 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1921 | w naming products | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1921 | w naming products | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1922 | w narrative | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1922 | w narrative | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1923 | w nasa | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1923 | w nasa | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1924 | w nasdaq | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1924 | w nasdaq | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1925 | w nasty | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1925 | w nasty | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1926 | w nat | f 1 | p 3 | 0.0003384258 0 0.0001470588 0 0.0001509206 0 0.00016728 
1926 | w nat | f 1 | p 0.0003384258 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1927 | w national | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1927 | w national | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1928 | w nationalism | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1928 | w nationalism | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1929 | w nationality | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1929 | w nationality | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1930 | w native | f 2 | p 3 | 0.0003384258 0 0.0001470588 0 0.0001509206 0 0.00016728 
1930 | w native | f 2 | p 0.0003384258 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1931 | w naturalness | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1931 | w naturalness | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1932 | w navigational | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1932 | w navigational | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1933 | w near | f 2 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1933 | w near | f 2 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1934 | w nearly | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1934 | w nearly | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1935 | w nebraska | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1935 | w nebraska | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1936 | w need | f 2 | p 6 | 0.0006285051 2 0.0007352941 1 0.0004527618 0 0.00016728 
1936 | w need | f 2 | p 0.0006285051 | 2 0.0007352941 1 0.0004527618 0 0.00016728 0.00016728 
1937 | w need | f 1 | p 6 | 0.0006285051 2 0.0007352941 1 0.0004527618 0 0.00016728 
1937 | w need | f 1 | p 0.0006285051 | 2 0.0007352941 1 0.0004527618 0 0.00016728 0.00016728 
1938 | w need | f 6 | p 6 | 0.0006285051 2 0.0007352941 1 0.0004527618 0 0.00016728 
1938 | w need | f 6 | p 0.0006285051 | 2 0.0007352941 1 0.0004527618 0 0.00016728 0.00016728 
1939 | w neither | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1939 | w neither | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1940 | w neo | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1940 | w neo | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1941 | w neo4j | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1941 | w neo4j | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1942 | w nest | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1942 | w nest | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1943 | w net | f 1 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1943 | w net | f 1 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1944 | w net | f 11 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1944 | w net | f 11 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1945 | w netflix | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1945 | w netflix | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1946 | w network effects | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1946 | w network effects | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1947 | w network performance | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1947 | w network performance | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1948 | w network visualizations | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1948 | w network visualizations | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1949 | w network | f 5 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1949 | w network | f 5 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1950 | w neural | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1950 | w neural | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1951 | w neutrality law | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1951 | w neutrality law | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1952 | w neutrality lawsuit | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1952 | w neutrality lawsuit | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1953 | w neutrality repeal | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1953 | w neutrality repeal | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1954 | w neutrality | f 3 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1954 | w neutrality | f 3 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1955 | w never | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1955 | w never | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1956 | w new | f 1 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1956 | w new | f 1 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1957 | w new | f 42 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1957 | w new | f 42 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1958 | w news | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1958 | w news | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1959 | w news | f 5 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1959 | w news | f 5 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1960 | w newsfeed | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1960 | w newsfeed | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1961 | w nexo | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1961 | w nexo | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1962 | w next | f 2 | p 6 | 0.0006285051 0 0.0001470588 2 0.000754603 0 0.00016728 
1962 | w next | f 2 | p 0.0006285051 | 0 0.0001470588 2 0.000754603 0 0.00016728 0.00016728 
1963 | w next | f 6 | p 6 | 0.0006285051 0 0.0001470588 2 0.000754603 0 0.00016728 
1963 | w next | f 6 | p 0.0006285051 | 0 0.0001470588 2 0.000754603 0 0.00016728 0.00016728 
1964 | w nfl | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1964 | w nfl | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1965 | w ng | f 1 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1965 | w ng | f 1 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1966 | w ni | f 1 | p 1 | 0.0001450396 1 0.0004411764 1 0.0004527618 0 0.00016728 
1966 | w ni | f 1 | p 0.0001450396 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
1967 | w nice | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1967 | w nice | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1968 | w nicehash | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1968 | w nicehash | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1969 | w niching | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1969 | w niching | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1970 | w night | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1970 | w night | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1971 | w nj | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1971 | w nj | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1972 | w no | f 7 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1972 | w no | f 7 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1973 | w noaa | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1973 | w noaa | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1974 | w node | f 3 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1974 | w node | f 3 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1975 | w nofollow | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1975 | w nofollow | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1976 | w noindex | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1976 | w noindex | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1977 | w non | f 4 | p 4 | 0.0004351189 0 0.0001470588 0 0.0001509206 0 0.00016728 
1977 | w non | f 4 | p 0.0004351189 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1978 | w norishige | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1978 | w norishige | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1979 | w normal | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1979 | w normal | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1980 | w north | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1980 | w north | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1981 | w not | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1981 | w not | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1982 | w not | f 16 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1982 | w not | f 16 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1983 | w note | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1983 | w note | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1984 | w notebook | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1984 | w notebook | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1985 | w notification | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1985 | w notification | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1986 | w now | f 17 | p 3 | 0.0003384258 0 0.0001470588 0 0.0001509206 0 0.00016728 
1986 | w now | f 17 | p 0.0003384258 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1987 | w npm | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1987 | w npm | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1988 | w nuance | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1988 | w nuance | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1989 | w nuclear | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1989 | w nuclear | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1990 | w nueral | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1990 | w nueral | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1991 | w numa | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1991 | w numa | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1992 | w number | f 2 | p 2 | 0.0002417327 0 0.0001470588 0 0.0001509206 0 0.00016728 
1992 | w number | f 2 | p 0.0002417327 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1993 | w nvidia | f 4 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1993 | w nvidia | f 4 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1994 | w nz | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1994 | w nz | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
1995 | w o | f 3 | p 8 | 0.0008218913 1 0.0004411764 1 0.0004527618 1 0.00050184 
1995 | w o | f 3 | p 0.0008218913 | 1 0.0004411764 1 0.0004527618 1 0.00050184 0.00050184 
1996 | w object | f 1 | p 2 | 0.0002417327 0 0.0001470588 1 0.0004527618 0 0.00016728 
1996 | w object | f 1 | p 0.0002417327 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1997 | w object | f 2 | p 2 | 0.0002417327 0 0.0001470588 1 0.0004527618 0 0.00016728 
1997 | w object | f 2 | p 0.0002417327 | 0 0.0001470588 1 0.0004527618 0 0.00016728 0.00016728 
1998 | w observe | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
1998 | w observe | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
1999 | w obsolete | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
1999 | w obsolete | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
2000 | w obsolete | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
2000 | w obsolete | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
2001 | w obtain | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2001 | w obtain | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2002 | w ocean | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2002 | w ocean | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2003 | w octojam | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2003 | w octojam | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2004 | w odds | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2004 | w odds | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2005 | w of | f 1 | p 1 | 0.0001450396 1 0.0004411764 6 0.001961968 0 0.00016728 
2005 | w of | f 1 | p 0.0001450396 | 1 0.0004411764 6 0.001961968 0 0.00016728 0.00016728 
2006 | w of | f 6 | p 1 | 0.0001450396 1 0.0004411764 6 0.001961968 0 0.00016728 
2006 | w of | f 6 | p 0.0001450396 | 1 0.0004411764 6 0.001961968 0 0.00016728 0.00016728 
2007 | w of | f 135 | p 1 | 0.0001450396 1 0.0004411764 6 0.001961968 0 0.00016728 
2007 | w of | f 135 | p 0.0001450396 | 1 0.0004411764 6 0.001961968 0 0.00016728 0.00016728 
2008 | w off | f 8 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2008 | w off | f 8 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2009 | w offer | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2009 | w offer | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2010 | w office equation | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2010 | w office equation | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2011 | w office | f 2 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2011 | w office | f 2 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2012 | w officially | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2012 | w officially | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2013 | w often | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2013 | w often | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2014 | w oil | f 1 | p 1 | 0.0001450396 0 0.0001470588 0 0.0001509206 0 0.00016728 
2014 | w oil | f 1 | p 0.0001450396 | 0 0.0001470588 0 0.0001509206 0 0.00016728 0.00016728 
2015 | w ok | f 1 | p 4 | 0.0004351189 1 0.0004411764 1 0.0004527618 0 0.00016728 
2015 | w ok | f 1 | p 0.0004351189 | 1 0.0004411764 1 0.0004527618 0 0.00016728 0.00016728 
2016 | w oke | f 1 | p 1 | 0.0001450396 1 0.0004411764 0 0.0001509206 0 0.00016728 
2016 | w oke | f 1 | p 0.0001450396 | 1 0.0004411764 0 0.0001509206 0 0.00016728 0.00016728 
